Raw Exposure,Edited Exposure,Raw Saturation,Edited Saturation,Raw Hue,Edited Hue
0.35551134526173334,0.36229766754038517,0.3460899698945677,0.4562452856916833,0.3321208188372312,0.34776067512319037
0.6698276903010197,0.40681834193783895,0.11889000231096464,0.10676810792136004,0.29636863138585456,0.3600774841164303
0.43444731628343597,0.4169145852889028,0.3044126614216481,0.22861826762619944,0.5467141531574301,0.5163907487440899
0.4466683799736481,0.45880227299697757,0.2019083901166599,0.1414498169920943,0.3936349504746325,0.3831040442621453
0.6913637591972239,0.5549020588604154,0.4205387721322117,0.34015151007187644,0.5474835137556318,0.44860678068653004
0.4997186684902948,0.35199896065662306,0.16669848349779146,0.17234060975550639,0.4908435083435083,0.4848393428728485
0.6389589197807191,0.42750951807442034,0.4568953272153964,0.07978101531163953,0.08684394218707944,0.1722739624502319
0.6990124514086451,0.2180494665897016,0.3730913124425235,0.44103233637645606,0.5828911819843192,0.61584405863954
0.6440763814803087,0.5395227771693784,0.20702806105455823,0.3255387046307885,0.28178016403450695,0.21542237921099291
0.49530212230135334,0.422143827238002,0.6222671440362177,0.46010099335972865,0.2696292442329852,0.27719824532641635
0.5601002217697719,0.4180568325913246,0.6931914788402678,0.6757462668911671,0.1609892925701749,0.1663618093217689
0.26229601637222366,0.34370538590473354,0.4282252584624116,0.3941323071564338,0.14507634583499493,0.1638894364707673
0.11196477063313177,0.13011049466738908,0.4517352463265798,0.318936844711144,0.4861559181609919,0.4361824045242055
0.4033888560005544,0.383848990351002,0.26746530480210173,0.3029446657449808,0.27319662923029503,0.2617302103103213
0.33292328615317646,0.33070456876293164,0.2517374055708311,0.3098863151291101,0.2616678335976147,0.2444918500110431
0.38253036262190615,0.1614507578169566,0.32072010349175534,0.2851187661476311,0.5146340043551079,0.3530553800610892
0.4524293299579119,0.4113889581976338,0.26272783146617257,0.2083522888758681,0.3984920973380507,0.4924803153406209
0.360728394462933,0.24313640088678468,0.48498460690799566,0.5259917499420873,0.25169988950590677,0.23083689266510352
0.4631664261754399,0.39445283321662,0.06905823739711453,0.09498723120905167,0.4162889258301459,0.4123677314192853
0.34275784300383727,0.2526617779451258,0.4031382775232631,0.49749595729354157,0.19322743146559546,0.21678275178979944
0.3655413702095764,0.4214553029851533,0.3753405075083686,0.33477758842881644,0.2729738131599536,0.27178152545408124
0.6046528914718253,0.4842752985618624,0.22747918134948303,0.17765282819390774,0.28212645326233843,0.41161038473255973
0.35632823127755886,0.248918703444598,0.5325744839977545,0.5581286387047103,0.32144603076315215,0.2915538021755556
0.505789939267448,0.36913681484355726,0.5384515484515484,0.5144390788958242,0.33830431052244775,0.2230162690370943
0.24977928362818058,0.1617617265554006,0.5070138065062121,0.1317623619195671,0.10550573806904645,0.2627322088250877
0.6148400962993746,0.4112765717726933,0.2713775342980173,0.3175915672605334,0.541990896036302,0.5582100373330627
0.37555750557395495,0.4099637790367411,0.29199460218530293,0.16423113276867393,0.292048198857081,0.298675518355387
0.34727256265224926,0.17014197522772792,0.4440925650472087,0.5345248000213408,0.12791283646569526,0.16338416904381511
0.658541862290898,0.2673430841518599,0.15746131754594928,0.3192394683310398,0.37081860814739787,0.35061686812158144
0.5520594258291864,0.43946756803066395,0.22219785618024485,0.26739042849634925,0.3154975570012791,0.4919446904337014
0.3504141068949697,0.47686729536375755,0.6214751934959687,0.45857687095566,0.093344513564611,0.2046282178923153
0.3663268479165902,0.3273670071166327,0.296905187766156,0.18762901202790785,0.3352251743695537,0.3476357724695674
0.7423019650606988,0.6857831288007349,0.03779056120260845,0.048280676673440374,0.15831018956250603,0.2662025186750624
0.13629961906583468,0.1360900722638527,0.3970833833014837,0.40890006061170003,0.48695695177079806,0.4784005254401114
0.3644303573049256,0.23525070161200573,0.26965173140822774,0.25192545891630813,0.2974715887204409,0.2648321899899424
0.47991681090957655,0.4990001145139144,0.31132768211666784,0.228406167839943,0.34803651854813916,0.3358975998103486
0.35815399082909116,0.4498023883228703,0.47073424361098193,0.36577052728241505,0.35942588269169096,0.2851679201692894
0.274351834248028,0.20338893447796996,0.4672360559471286,0.48056465854500285,0.29189509292450466,0.2556912410626406
0.23529466488749978,0.30675591091858334,0.3915577402114761,0.4873067823488938,0.31354214666782326,0.2221636167982406
0.510769259789318,0.4597426268512724,0.2874927731114397,0.1945359987745098,0.4075620546525201,0.43065842106235225
0.41582496226200694,0.40409918720498905,0.2960959327426217,0.2703333933558556,0.14835007738574932,0.16267937777515232
0.48804568712753543,0.44838189085034835,0.24777592807935025,0.21750790133897402,0.34925584449310987,0.36372879990633045
0.5134342475288779,0.2481662990003027,0.31887456585774515,0.18565545192557173,0.2235480654532269,0.3106293867709865
0.37215833452875924,0.3581381325946971,0.37173695590772277,0.25448537331041543,0.4131793892610438,0.3803793876795626
0.33498649924606666,0.33151798772492536,0.42664606791692955,0.4003443577019285,0.27117026555672913,0.2537561389031779
0.491236261033447,0.49598590295160616,0.2763164459977269,0.18507147736754276,0.21343371255016055,0.20510541795951537
0.31787068029252613,0.545389650981932,0.682559364618693,0.33944817340577355,0.11198289664857584,0.22046633403146415
0.44681794592694246,0.23575155463149994,0.20554779258931508,0.2131870342848455,0.35280496464319994,0.28796736616317037
0.49955672514417193,0.4858933489523628,0.301672614161496,0.2179262181848941,0.3932328282381902,0.41352403830143464
0.31193488679587517,0.2825300251616604,0.22855864846120955,0.20438385677409263,0.5947830356304817,0.5563483848625886
0.3593896616647482,0.3486936868482927,0.2798788789705745,0.263486162669577,0.2748607524465368,0.26634238053761217
0.43762023589943966,0.24534515839490717,0.09503589251811698,0.12413162201209654,0.27068592185272294,0.4530951231399178
0.5148369143036925,0.33782017821756366,0.20594256164024174,0.2541300694879015,0.48687531032770603,0.4704241642656619
0.4380956137419369,0.2939854097260894,0.14290168377552373,0.16980286808484624,0.48727184005838636,0.4922971468809084
0.31845559732542994,0.20539316332916147,0.3273743035080545,0.21880849629745516,0.44255270308135447,0.4277311539598109
0.6488057767232066,0.49350362277346665,0.4155533168963929,0.22808746375731753,0.11210258255536196,0.14452424425357757
0.32236649062488404,0.3981192233426901,0.46460248766035656,0.3900342484133693,0.16413091615358402,0.17545298144220706
0.5121963605125319,0.3611005332186066,0.24171304352504605,0.43019592068210266,0.30957722477743516,0.3386520094562648
0.6723431818023603,0.33297456872127723,0.13364068186955622,0.18032239132791103,0.22848579661462204,0.48796313671524777
0.5146266923591152,0.3502643013240926,0.2459646083090131,0.28034559338593507,0.35469715337789215,0.36145961392978
0.306253350476351,0.2849371970058502,0.42447272414465714,0.2766076994962989,0.39279752308571164,0.4088857968626018
0.37857667560899644,0.31205090147498843,0.35257810728811506,0.319095570920676,0.513162849605879,0.49578422938763766
0.5456617435727986,0.47572830179956127,0.4963178073044025,0.6400091633556799,0.12961929040079173,0.14628113953348723
0.5416910291529982,0.5420739374739257,0.27293810329755697,0.17517218397997497,0.42595537015743595,0.4568356576906028
0.4042312275236638,0.2518588522483648,0.415095824361957,0.4314704609872973,0.2364642938795358,0.23820358408611508
0.5618211977435007,0.3642851702614379,0.2350142879940042,0.215953518627451,0.32261792582473664,0.3285619314814815
0.5528138624520541,0.2572579263045526,0.1606971237175202,0.20112642983438137,0.5484914662042103,0.5503808561850166
0.6526628692035013,0.4587446313099708,0.13891771274965847,0.13032788055381725,0.32446332180583864,0.30297233857860517
0.3987593082947101,0.13630476415841497,0.6515441378867973,0.46538795778998404,0.30479771837013186,0.44872602484540847
